Epoch 001: | Train Loss: 0.6830 | Val Loss: 0.6727 | Train Acc: 0.8292 | Val Acc: 0.8399 | Train Prec: 0.8258 | Val Prec: 0.8399 | Train Rec: 0.9818 | Val Rec: 1.0000 | Train F1: 0.8967 | Val F1: 0.9128 | Train AUC: 0.6528 | Val AUC: 0.6450
Epoch 002: | Train Loss: 0.6630 | Val Loss: 0.6531 | Train Acc: 0.8406 | Val Acc: 0.8399 | Train Prec: 0.8406 | Val Prec: 0.8399 | Train Rec: 1.0000 | Val Rec: 1.0000 | Train F1: 0.9130 | Val F1: 0.9128 | Train AUC: 0.6439 | Val AUC: 0.6371
Epoch 003: | Train Loss: 0.6427 | Val Loss: 0.6302 | Train Acc: 0.8406 | Val Acc: 0.8399 | Train Prec: 0.8406 | Val Prec: 0.8399 | Train Rec: 1.0000 | Val Rec: 1.0000 | Train F1: 0.9130 | Val F1: 0.9128 | Train AUC: 0.6252 | Val AUC: 0.5978
Epoch 004: | Train Loss: 0.6174 | Val Loss: 0.6045 | Train Acc: 0.8406 | Val Acc: 0.8399 | Train Prec: 0.8406 | Val Prec: 0.8399 | Train Rec: 1.0000 | Val Rec: 1.0000 | Train F1: 0.9130 | Val F1: 0.9128 | Train AUC: 0.6174 | Val AUC: 0.6139
Epoch 005: | Train Loss: 0.5940 | Val Loss: 0.5830 | Train Acc: 0.8406 | Val Acc: 0.8399 | Train Prec: 0.8406 | Val Prec: 0.8399 | Train Rec: 1.0000 | Val Rec: 1.0000 | Train F1: 0.9130 | Val F1: 0.9128 | Train AUC: 0.6234 | Val AUC: 0.6185
Epoch 006: | Train Loss: 0.5742 | Val Loss: 0.5645 | Train Acc: 0.8406 | Val Acc: 0.8399 | Train Prec: 0.8406 | Val Prec: 0.8399 | Train Rec: 1.0000 | Val Rec: 1.0000 | Train F1: 0.9130 | Val F1: 0.9128 | Train AUC: 0.6157 | Val AUC: 0.6169
Epoch 007: | Train Loss: 0.5569 | Val Loss: 0.5484 | Train Acc: 0.8406 | Val Acc: 0.8399 | Train Prec: 0.8406 | Val Prec: 0.8399 | Train Rec: 1.0000 | Val Rec: 1.0000 | Train F1: 0.9130 | Val F1: 0.9128 | Train AUC: 0.6149 | Val AUC: 0.6152
Epoch 008: | Train Loss: 0.5420 | Val Loss: 0.5345 | Train Acc: 0.8411 | Val Acc: 0.8435 | Train Prec: 0.8410 | Val Prec: 0.8429 | Train Rec: 1.0000 | Val Rec: 1.0000 | Train F1: 0.9133 | Val F1: 0.9146 | Train AUC: 0.6128 | Val AUC: 0.6155
Epoch 009: | Train Loss: 0.5291 | Val Loss: 0.5223 | Train Acc: 0.8448 | Val Acc: 0.8468 | Train Prec: 0.8441 | Val Prec: 0.8458 | Train Rec: 1.0000 | Val Rec: 1.0000 | Train F1: 0.9152 | Val F1: 0.9163 | Train AUC: 0.6111 | Val AUC: 0.6156
Epoch 010: | Train Loss: 0.5177 | Val Loss: 0.5115 | Train Acc: 0.8471 | Val Acc: 0.8480 | Train Prec: 0.8461 | Val Prec: 0.8467 | Train Rec: 1.0000 | Val Rec: 1.0000 | Train F1: 0.9163 | Val F1: 0.9168 | Train AUC: 0.6135 | Val AUC: 0.6197
Epoch 011: | Train Loss: 0.5076 | Val Loss: 0.5019 | Train Acc: 0.8474 | Val Acc: 0.8480 | Train Prec: 0.8463 | Val Prec: 0.8467 | Train Rec: 1.0000 | Val Rec: 1.0000 | Train F1: 0.9165 | Val F1: 0.9168 | Train AUC: 0.6166 | Val AUC: 0.6243
