Epoch 001: | Train Loss: 0.6923 | Val Loss: 0.6914 | Train Acc: 0.3827 | Val Acc: 0.3835 | Train Prec: 0.8735 | Val Prec: 0.9130 | Train Rec: 0.1579 | Val Rec: 0.1695 | Train F1: 0.2672 | Val F1: 0.2858 | Train AUC: 0.5642 | Val AUC: 0.5647
Epoch 002: | Train Loss: 0.6906 | Val Loss: 0.6897 | Train Acc: 0.3898 | Val Acc: 0.3835 | Train Prec: 0.9192 | Val Prec: 0.9130 | Train Rec: 0.1698 | Val Rec: 0.1695 | Train F1: 0.2865 | Val F1: 0.2858 | Train AUC: 0.5678 | Val AUC: 0.5648
Epoch 003: | Train Loss: 0.6889 | Val Loss: 0.6881 | Train Acc: 0.3898 | Val Acc: 0.3835 | Train Prec: 0.9192 | Val Prec: 0.9130 | Train Rec: 0.1698 | Val Rec: 0.1695 | Train F1: 0.2865 | Val F1: 0.2858 | Train AUC: 0.5676 | Val AUC: 0.5647
Epoch 004: | Train Loss: 0.6873 | Val Loss: 0.6865 | Train Acc: 0.3898 | Val Acc: 0.3835 | Train Prec: 0.9192 | Val Prec: 0.9130 | Train Rec: 0.1698 | Val Rec: 0.1695 | Train F1: 0.2865 | Val F1: 0.2858 | Train AUC: 0.5675 | Val AUC: 0.5646
Epoch 005: | Train Loss: 0.6858 | Val Loss: 0.6849 | Train Acc: 0.3898 | Val Acc: 0.3835 | Train Prec: 0.9192 | Val Prec: 0.9130 | Train Rec: 0.1698 | Val Rec: 0.1695 | Train F1: 0.2865 | Val F1: 0.2858 | Train AUC: 0.5675 | Val AUC: 0.5646
Epoch 006: | Train Loss: 0.6842 | Val Loss: 0.6834 | Train Acc: 0.3898 | Val Acc: 0.3835 | Train Prec: 0.9192 | Val Prec: 0.9130 | Train Rec: 0.1698 | Val Rec: 0.1695 | Train F1: 0.2865 | Val F1: 0.2858 | Train AUC: 0.5675 | Val AUC: 0.5646
Epoch 007: | Train Loss: 0.6828 | Val Loss: 0.6820 | Train Acc: 0.3898 | Val Acc: 0.3835 | Train Prec: 0.9192 | Val Prec: 0.9130 | Train Rec: 0.1698 | Val Rec: 0.1695 | Train F1: 0.2865 | Val F1: 0.2858 | Train AUC: 0.5675 | Val AUC: 0.5646
Epoch 008: | Train Loss: 0.6813 | Val Loss: 0.6805 | Train Acc: 0.3898 | Val Acc: 0.3835 | Train Prec: 0.9192 | Val Prec: 0.9130 | Train Rec: 0.1698 | Val Rec: 0.1695 | Train F1: 0.2865 | Val F1: 0.2858 | Train AUC: 0.5675 | Val AUC: 0.5646
Epoch 009: | Train Loss: 0.6800 | Val Loss: 0.6792 | Train Acc: 0.3898 | Val Acc: 0.3835 | Train Prec: 0.9192 | Val Prec: 0.9130 | Train Rec: 0.1698 | Val Rec: 0.1695 | Train F1: 0.2865 | Val F1: 0.2858 | Train AUC: 0.5676 | Val AUC: 0.5647
Epoch 010: | Train Loss: 0.6786 | Val Loss: 0.6778 | Train Acc: 0.3898 | Val Acc: 0.3835 | Train Prec: 0.9192 | Val Prec: 0.9130 | Train Rec: 0.1698 | Val Rec: 0.1695 | Train F1: 0.2865 | Val F1: 0.2858 | Train AUC: 0.5676 | Val AUC: 0.5647
Epoch 011: | Train Loss: 0.6773 | Val Loss: 0.6766 | Train Acc: 0.3898 | Val Acc: 0.3835 | Train Prec: 0.9192 | Val Prec: 0.9130 | Train Rec: 0.1698 | Val Rec: 0.1695 | Train F1: 0.2865 | Val F1: 0.2858 | Train AUC: 0.5676 | Val AUC: 0.5647
Epoch 012: | Train Loss: 0.6760 | Val Loss: 0.6753 | Train Acc: 0.3898 | Val Acc: 0.3835 | Train Prec: 0.9192 | Val Prec: 0.9130 | Train Rec: 0.1698 | Val Rec: 0.1695 | Train F1: 0.2865 | Val F1: 0.2858 | Train AUC: 0.5676 | Val AUC: 0.5647
Epoch 013: | Train Loss: 0.6748 | Val Loss: 0.6741 | Train Acc: 0.3898 | Val Acc: 0.3835 | Train Prec: 0.9192 | Val Prec: 0.9130 | Train Rec: 0.1698 | Val Rec: 0.1695 | Train F1: 0.2865 | Val F1: 0.2858 | Train AUC: 0.5677 | Val AUC: 0.5647
Epoch 014: | Train Loss: 0.6736 | Val Loss: 0.6729 | Train Acc: 0.3898 | Val Acc: 0.3835 | Train Prec: 0.9192 | Val Prec: 0.9130 | Train Rec: 0.1698 | Val Rec: 0.1695 | Train F1: 0.2865 | Val F1: 0.2858 | Train AUC: 0.5677 | Val AUC: 0.5647
Epoch 015: | Train Loss: 0.6725 | Val Loss: 0.6718 | Train Acc: 0.3898 | Val Acc: 0.3835 | Train Prec: 0.9192 | Val Prec: 0.9130 | Train Rec: 0.1698 | Val Rec: 0.1695 | Train F1: 0.2865 | Val F1: 0.2858 | Train AUC: 0.5677 | Val AUC: 0.5647
Epoch 016: | Train Loss: 0.6714 | Val Loss: 0.6707 | Train Acc: 0.3898 | Val Acc: 0.3835 | Train Prec: 0.9192 | Val Prec: 0.9130 | Train Rec: 0.1698 | Val Rec: 0.1695 | Train F1: 0.2865 | Val F1: 0.2858 | Train AUC: 0.5678 | Val AUC: 0.5648
Epoch 017: | Train Loss: 0.6703 | Val Loss: 0.6696 | Train Acc: 0.3898 | Val Acc: 0.3835 | Train Prec: 0.9192 | Val Prec: 0.9130 | Train Rec: 0.1698 | Val Rec: 0.1695 | Train F1: 0.2865 | Val F1: 0.2858 | Train AUC: 0.5678 | Val AUC: 0.5648
Epoch 018: | Train Loss: 0.6692 | Val Loss: 0.6686 | Train Acc: 0.3898 | Val Acc: 0.3835 | Train Prec: 0.9192 | Val Prec: 0.9130 | Train Rec: 0.1698 | Val Rec: 0.1695 | Train F1: 0.2865 | Val F1: 0.2858 | Train AUC: 0.5678 | Val AUC: 0.5649
Epoch 019: | Train Loss: 0.6682 | Val Loss: 0.6676 | Train Acc: 0.3898 | Val Acc: 0.3835 | Train Prec: 0.9192 | Val Prec: 0.9130 | Train Rec: 0.1698 | Val Rec: 0.1695 | Train F1: 0.2865 | Val F1: 0.2858 | Train AUC: 0.5679 | Val AUC: 0.5649
Epoch 020: | Train Loss: 0.6672 | Val Loss: 0.6666 | Train Acc: 0.3898 | Val Acc: 0.3835 | Train Prec: 0.9192 | Val Prec: 0.9130 | Train Rec: 0.1698 | Val Rec: 0.1695 | Train F1: 0.2865 | Val F1: 0.2858 | Train AUC: 0.5679 | Val AUC: 0.5650
Epoch 021: | Train Loss: 0.6662 | Val Loss: 0.6657 | Train Acc: 0.3898 | Val Acc: 0.3835 | Train Prec: 0.9192 | Val Prec: 0.9130 | Train Rec: 0.1698 | Val Rec: 0.1695 | Train F1: 0.2865 | Val F1: 0.2858 | Train AUC: 0.5680 | Val AUC: 0.5650
Epoch 022: | Train Loss: 0.6653 | Val Loss: 0.6648 | Train Acc: 0.3898 | Val Acc: 0.3835 | Train Prec: 0.9192 | Val Prec: 0.9130 | Train Rec: 0.1698 | Val Rec: 0.1695 | Train F1: 0.2865 | Val F1: 0.2858 | Train AUC: 0.5680 | Val AUC: 0.5650
Epoch 023: | Train Loss: 0.6644 | Val Loss: 0.6639 | Train Acc: 0.3898 | Val Acc: 0.3835 | Train Prec: 0.9192 | Val Prec: 0.9130 | Train Rec: 0.1698 | Val Rec: 0.1695 | Train F1: 0.2865 | Val F1: 0.2858 | Train AUC: 0.5680 | Val AUC: 0.5650
Epoch 024: | Train Loss: 0.6635 | Val Loss: 0.6630 | Train Acc: 0.3898 | Val Acc: 0.3835 | Train Prec: 0.9192 | Val Prec: 0.9130 | Train Rec: 0.1698 | Val Rec: 0.1695 | Train F1: 0.2865 | Val F1: 0.2858 | Train AUC: 0.5680 | Val AUC: 0.5651
Epoch 025: | Train Loss: 0.6627 | Val Loss: 0.6622 | Train Acc: 0.3898 | Val Acc: 0.3835 | Train Prec: 0.9192 | Val Prec: 0.9130 | Train Rec: 0.1698 | Val Rec: 0.1695 | Train F1: 0.2865 | Val F1: 0.2858 | Train AUC: 0.5680 | Val AUC: 0.5651
