Epoch 001: | Train Loss: 0.6890 | Val Loss: 0.6841 | Train Acc: 0.7138 | Val Acc: 0.7558 | Train Prec: 0.6948 | Val Prec: 0.7505 | Train Rec: 0.9427 | Val Rec: 0.9960 | Train F1: 0.7999 | Val F1: 0.8558 | Train AUC: 0.8158 | Val AUC: 0.8449
Epoch 002: | Train Loss: 0.6803 | Val Loss: 0.6751 | Train Acc: 0.7485 | Val Acc: 0.7589 | Train Prec: 0.7433 | Val Prec: 0.7548 | Train Rec: 0.9952 | Val Rec: 0.9908 | Train F1: 0.8510 | Val F1: 0.8567 | Train AUC: 0.8306 | Val AUC: 0.8455
Epoch 003: | Train Loss: 0.6715 | Val Loss: 0.6660 | Train Acc: 0.7508 | Val Acc: 0.7632 | Train Prec: 0.7480 | Val Prec: 0.7595 | Train Rec: 0.9876 | Val Rec: 0.9876 | Train F1: 0.8512 | Val F1: 0.8585 | Train AUC: 0.8315 | Val AUC: 0.8463
Epoch 004: | Train Loss: 0.6626 | Val Loss: 0.6567 | Train Acc: 0.7671 | Val Acc: 0.7849 | Train Prec: 0.7620 | Val Prec: 0.7787 | Train Rec: 0.9852 | Val Rec: 0.9846 | Train F1: 0.8593 | Val F1: 0.8694 | Train AUC: 0.8328 | Val AUC: 0.8464
Epoch 005: | Train Loss: 0.6536 | Val Loss: 0.6473 | Train Acc: 0.7848 | Val Acc: 0.8035 | Train Prec: 0.7779 | Val Prec: 0.7976 | Train Rec: 0.9824 | Val Rec: 0.9790 | Train F1: 0.8682 | Val F1: 0.8788 | Train AUC: 0.8339 | Val AUC: 0.8462
Epoch 006: | Train Loss: 0.6443 | Val Loss: 0.6377 | Train Acc: 0.8040 | Val Acc: 0.8251 | Train Prec: 0.8001 | Val Prec: 0.8235 | Train Rec: 0.9714 | Val Rec: 0.9677 | Train F1: 0.8774 | Val F1: 0.8896 | Train AUC: 0.8347 | Val AUC: 0.8458
Epoch 007: | Train Loss: 0.6349 | Val Loss: 0.6280 | Train Acc: 0.8192 | Val Acc: 0.8323 | Train Prec: 0.8181 | Val Prec: 0.8332 | Train Rec: 0.9639 | Val Rec: 0.9628 | Train F1: 0.8850 | Val F1: 0.8932 | Train AUC: 0.8353 | Val AUC: 0.8453
Epoch 008: | Train Loss: 0.6254 | Val Loss: 0.6182 | Train Acc: 0.8293 | Val Acc: 0.8440 | Train Prec: 0.8326 | Val Prec: 0.8467 | Train Rec: 0.9557 | Val Rec: 0.9598 | Train F1: 0.8898 | Val F1: 0.8996 | Train AUC: 0.8357 | Val AUC: 0.8446
Epoch 009: | Train Loss: 0.6158 | Val Loss: 0.6084 | Train Acc: 0.8353 | Val Acc: 0.8464 | Train Prec: 0.8402 | Val Prec: 0.8505 | Train Rec: 0.9532 | Val Rec: 0.9577 | Train F1: 0.8931 | Val F1: 0.9007 | Train AUC: 0.8364 | Val AUC: 0.8449
Epoch 010: | Train Loss: 0.6064 | Val Loss: 0.5987 | Train Acc: 0.8421 | Val Acc: 0.8553 | Train Prec: 0.8489 | Val Prec: 0.8607 | Train Rec: 0.9505 | Val Rec: 0.9563 | Train F1: 0.8968 | Val F1: 0.9059 | Train AUC: 0.8375 | Val AUC: 0.8443
Epoch 011: | Train Loss: 0.5970 | Val Loss: 0.5892 | Train Acc: 0.8478 | Val Acc: 0.8577 | Train Prec: 0.8557 | Val Prec: 0.8641 | Train Rec: 0.9492 | Val Rec: 0.9550 | Train F1: 0.9000 | Val F1: 0.9072 | Train AUC: 0.8382 | Val AUC: 0.8430
Epoch 012: | Train Loss: 0.5878 | Val Loss: 0.5799 | Train Acc: 0.8516 | Val Acc: 0.8632 | Train Prec: 0.8602 | Val Prec: 0.8704 | Train Rec: 0.9485 | Val Rec: 0.9544 | Train F1: 0.9021 | Val F1: 0.9104 | Train AUC: 0.8375 | Val AUC: 0.8408
Epoch 013: | Train Loss: 0.5789 | Val Loss: 0.5708 | Train Acc: 0.8557 | Val Acc: 0.8672 | Train Prec: 0.8651 | Val Prec: 0.8749 | Train Rec: 0.9480 | Val Rec: 0.9541 | Train F1: 0.9045 | Val F1: 0.9127 | Train AUC: 0.8352 | Val AUC: 0.8373
Epoch 014: | Train Loss: 0.5702 | Val Loss: 0.5620 | Train Acc: 0.8577 | Val Acc: 0.8683 | Train Prec: 0.8674 | Val Prec: 0.8762 | Train Rec: 0.9479 | Val Rec: 0.9541 | Train F1: 0.9058 | Val F1: 0.9134 | Train AUC: 0.8323 | Val AUC: 0.8333
Epoch 015: | Train Loss: 0.5618 | Val Loss: 0.5535 | Train Acc: 0.8590 | Val Acc: 0.8691 | Train Prec: 0.8683 | Val Prec: 0.8767 | Train Rec: 0.9486 | Val Rec: 0.9547 | Train F1: 0.9066 | Val F1: 0.9139 | Train AUC: 0.8295 | Val AUC: 0.8300
Epoch 016: | Train Loss: 0.5536 | Val Loss: 0.5452 | Train Acc: 0.8602 | Val Acc: 0.8697 | Train Prec: 0.8692 | Val Prec: 0.8773 | Train Rec: 0.9491 | Val Rec: 0.9547 | Train F1: 0.9073 | Val F1: 0.9143 | Train AUC: 0.8274 | Val AUC: 0.8283
Epoch 017: | Train Loss: 0.5457 | Val Loss: 0.5372 | Train Acc: 0.8609 | Val Acc: 0.8707 | Train Prec: 0.8701 | Val Prec: 0.8784 | Train Rec: 0.9491 | Val Rec: 0.9547 | Train F1: 0.9078 | Val F1: 0.9149 | Train AUC: 0.8262 | Val AUC: 0.8273
Epoch 018: | Train Loss: 0.5381 | Val Loss: 0.5295 | Train Acc: 0.8614 | Val Acc: 0.8709 | Train Prec: 0.8705 | Val Prec: 0.8788 | Train Rec: 0.9491 | Val Rec: 0.9544 | Train F1: 0.9081 | Val F1: 0.9150 | Train AUC: 0.8254 | Val AUC: 0.8269
Epoch 019: | Train Loss: 0.5307 | Val Loss: 0.5220 | Train Acc: 0.8615 | Val Acc: 0.8711 | Train Prec: 0.8708 | Val Prec: 0.8790 | Train Rec: 0.9490 | Val Rec: 0.9544 | Train F1: 0.9081 | Val F1: 0.9151 | Train AUC: 0.8253 | Val AUC: 0.8270
Epoch 020: | Train Loss: 0.5236 | Val Loss: 0.5148 | Train Acc: 0.8618 | Val Acc: 0.8713 | Train Prec: 0.8710 | Val Prec: 0.8790 | Train Rec: 0.9491 | Val Rec: 0.9547 | Train F1: 0.9083 | Val F1: 0.9152 | Train AUC: 0.8254 | Val AUC: 0.8278
Epoch 021: | Train Loss: 0.5167 | Val Loss: 0.5078 | Train Acc: 0.8618 | Val Acc: 0.8713 | Train Prec: 0.8710 | Val Prec: 0.8790 | Train Rec: 0.9491 | Val Rec: 0.9547 | Train F1: 0.9083 | Val F1: 0.9152 | Train AUC: 0.8259 | Val AUC: 0.8284
Epoch 022: | Train Loss: 0.5101 | Val Loss: 0.5011 | Train Acc: 0.8621 | Val Acc: 0.8715 | Train Prec: 0.8713 | Val Prec: 0.8793 | Train Rec: 0.9492 | Val Rec: 0.9547 | Train F1: 0.9085 | Val F1: 0.9154 | Train AUC: 0.8266 | Val AUC: 0.8293
Epoch 023: | Train Loss: 0.5036 | Val Loss: 0.4946 | Train Acc: 0.8622 | Val Acc: 0.8715 | Train Prec: 0.8714 | Val Prec: 0.8793 | Train Rec: 0.9492 | Val Rec: 0.9547 | Train F1: 0.9086 | Val F1: 0.9154 | Train AUC: 0.8274 | Val AUC: 0.8303
Epoch 024: | Train Loss: 0.4975 | Val Loss: 0.4883 | Train Acc: 0.8622 | Val Acc: 0.8715 | Train Prec: 0.8714 | Val Prec: 0.8793 | Train Rec: 0.9492 | Val Rec: 0.9547 | Train F1: 0.9086 | Val F1: 0.9154 | Train AUC: 0.8283 | Val AUC: 0.8313
Epoch 025: | Train Loss: 0.4915 | Val Loss: 0.4822 | Train Acc: 0.8622 | Val Acc: 0.8715 | Train Prec: 0.8714 | Val Prec: 0.8793 | Train Rec: 0.9492 | Val Rec: 0.9547 | Train F1: 0.9086 | Val F1: 0.9154 | Train AUC: 0.8296 | Val AUC: 0.8332
Epoch 026: | Train Loss: 0.4857 | Val Loss: 0.4763 | Train Acc: 0.8622 | Val Acc: 0.8715 | Train Prec: 0.8714 | Val Prec: 0.8793 | Train Rec: 0.9492 | Val Rec: 0.9547 | Train F1: 0.9086 | Val F1: 0.9154 | Train AUC: 0.8313 | Val AUC: 0.8350
Epoch 027: | Train Loss: 0.4802 | Val Loss: 0.4707 | Train Acc: 0.8624 | Val Acc: 0.8713 | Train Prec: 0.8717 | Val Prec: 0.8790 | Train Rec: 0.9492 | Val Rec: 0.9547 | Train F1: 0.9087 | Val F1: 0.9152 | Train AUC: 0.8333 | Val AUC: 0.8370
Epoch 028: | Train Loss: 0.4748 | Val Loss: 0.4652 | Train Acc: 0.8627 | Val Acc: 0.8713 | Train Prec: 0.8720 | Val Prec: 0.8790 | Train Rec: 0.9492 | Val Rec: 0.9547 | Train F1: 0.9089 | Val F1: 0.9152 | Train AUC: 0.8353 | Val AUC: 0.8390
Epoch 029: | Train Loss: 0.4697 | Val Loss: 0.4599 | Train Acc: 0.8627 | Val Acc: 0.8713 | Train Prec: 0.8720 | Val Prec: 0.8790 | Train Rec: 0.9492 | Val Rec: 0.9547 | Train F1: 0.9089 | Val F1: 0.9152 | Train AUC: 0.8373 | Val AUC: 0.8414
Epoch 030: | Train Loss: 0.4647 | Val Loss: 0.4549 | Train Acc: 0.8627 | Val Acc: 0.8713 | Train Prec: 0.8720 | Val Prec: 0.8790 | Train Rec: 0.9492 | Val Rec: 0.9547 | Train F1: 0.9089 | Val F1: 0.9152 | Train AUC: 0.8395 | Val AUC: 0.8438
Epoch 031: | Train Loss: 0.4599 | Val Loss: 0.4500 | Train Acc: 0.8627 | Val Acc: 0.8713 | Train Prec: 0.8720 | Val Prec: 0.8790 | Train Rec: 0.9492 | Val Rec: 0.9547 | Train F1: 0.9089 | Val F1: 0.9152 | Train AUC: 0.8418 | Val AUC: 0.8460
Epoch 032: | Train Loss: 0.4553 | Val Loss: 0.4453 | Train Acc: 0.8627 | Val Acc: 0.8713 | Train Prec: 0.8720 | Val Prec: 0.8790 | Train Rec: 0.9492 | Val Rec: 0.9547 | Train F1: 0.9089 | Val F1: 0.9152 | Train AUC: 0.8442 | Val AUC: 0.8488
Epoch 033: | Train Loss: 0.4509 | Val Loss: 0.4408 | Train Acc: 0.8630 | Val Acc: 0.8723 | Train Prec: 0.8720 | Val Prec: 0.8792 | Train Rec: 0.9496 | Val Rec: 0.9560 | Train F1: 0.9091 | Val F1: 0.9159 | Train AUC: 0.8470 | Val AUC: 0.8519
Epoch 034: | Train Loss: 0.4466 | Val Loss: 0.4365 | Train Acc: 0.8640 | Val Acc: 0.8723 | Train Prec: 0.8722 | Val Prec: 0.8792 | Train Rec: 0.9509 | Val Rec: 0.9560 | Train F1: 0.9098 | Val F1: 0.9159 | Train AUC: 0.8500 | Val AUC: 0.8551
Epoch 035: | Train Loss: 0.4426 | Val Loss: 0.4323 | Train Acc: 0.8640 | Val Acc: 0.8723 | Train Prec: 0.8722 | Val Prec: 0.8792 | Train Rec: 0.9509 | Val Rec: 0.9560 | Train F1: 0.9098 | Val F1: 0.9159 | Train AUC: 0.8530 | Val AUC: 0.8588
