Epoch 001: | Train Loss: 0.6901 | Val Loss: 0.6874 | Train Acc: 0.4034 | Val Acc: 0.4009 | Train Prec: 0.8687 | Val Prec: 0.8797 | Train Rec: 0.3338 | Val Rec: 0.3307 | Train F1: 0.4801 | Val F1: 0.4793 | Train AUC: 0.5894 | Val AUC: 0.5746
Epoch 002: | Train Loss: 0.6841 | Val Loss: 0.6820 | Train Acc: 0.4134 | Val Acc: 0.4022 | Train Prec: 0.8912 | Val Prec: 0.8884 | Train Rec: 0.3441 | Val Rec: 0.3288 | Train F1: 0.4949 | Val F1: 0.4784 | Train AUC: 0.6096 | Val AUC: 0.5850
Epoch 003: | Train Loss: 0.6785 | Val Loss: 0.6769 | Train Acc: 0.4139 | Val Acc: 0.4022 | Train Prec: 0.8936 | Val Prec: 0.8884 | Train Rec: 0.3438 | Val Rec: 0.3288 | Train F1: 0.4949 | Val F1: 0.4784 | Train AUC: 0.6132 | Val AUC: 0.5850
Epoch 004: | Train Loss: 0.6730 | Val Loss: 0.6720 | Train Acc: 0.4142 | Val Acc: 0.4022 | Train Prec: 0.8951 | Val Prec: 0.8884 | Train Rec: 0.3435 | Val Rec: 0.3288 | Train F1: 0.4947 | Val F1: 0.4784 | Train AUC: 0.6156 | Val AUC: 0.5850
Epoch 005: | Train Loss: 0.6679 | Val Loss: 0.6673 | Train Acc: 0.4138 | Val Acc: 0.4013 | Train Prec: 0.8953 | Val Prec: 0.8952 | Train Rec: 0.3427 | Val Rec: 0.3248 | Train F1: 0.4940 | Val F1: 0.4749 | Train AUC: 0.6158 | Val AUC: 0.5919
Epoch 006: | Train Loss: 0.6629 | Val Loss: 0.6629 | Train Acc: 0.4135 | Val Acc: 0.4013 | Train Prec: 0.8959 | Val Prec: 0.8952 | Train Rec: 0.3420 | Val Rec: 0.3248 | Train F1: 0.4933 | Val F1: 0.4749 | Train AUC: 0.6166 | Val AUC: 0.5919
Epoch 007: | Train Loss: 0.6582 | Val Loss: 0.6587 | Train Acc: 0.4140 | Val Acc: 0.4013 | Train Prec: 0.8988 | Val Prec: 0.8952 | Train Rec: 0.3414 | Val Rec: 0.3248 | Train F1: 0.4930 | Val F1: 0.4749 | Train AUC: 0.6212 | Val AUC: 0.5919
Epoch 008: | Train Loss: 0.6537 | Val Loss: 0.6547 | Train Acc: 0.4143 | Val Acc: 0.4013 | Train Prec: 0.9004 | Val Prec: 0.8952 | Train Rec: 0.3410 | Val Rec: 0.3248 | Train F1: 0.4929 | Val F1: 0.4749 | Train AUC: 0.6233 | Val AUC: 0.5919
Epoch 009: | Train Loss: 0.6494 | Val Loss: 0.6509 | Train Acc: 0.4150 | Val Acc: 0.4013 | Train Prec: 0.9020 | Val Prec: 0.8952 | Train Rec: 0.3410 | Val Rec: 0.3248 | Train F1: 0.4932 | Val F1: 0.4749 | Train AUC: 0.6257 | Val AUC: 0.5919
Epoch 010: | Train Loss: 0.6453 | Val Loss: 0.6473 | Train Acc: 0.4150 | Val Acc: 0.4013 | Train Prec: 0.9020 | Val Prec: 0.8952 | Train Rec: 0.3410 | Val Rec: 0.3248 | Train F1: 0.4932 | Val F1: 0.4749 | Train AUC: 0.6257 | Val AUC: 0.5919
Epoch 011: | Train Loss: 0.6414 | Val Loss: 0.6438 | Train Acc: 0.4150 | Val Acc: 0.4013 | Train Prec: 0.9020 | Val Prec: 0.8952 | Train Rec: 0.3410 | Val Rec: 0.3248 | Train F1: 0.4932 | Val F1: 0.4749 | Train AUC: 0.6257 | Val AUC: 0.5919
