Epoch 001: | Train Loss: 0.6831 | Val Loss: 0.6725 | Train Acc: 0.8415 | Val Acc: 0.8433 | Train Prec: 0.0000 | Val Prec: 0.1250 | Train Rec: 0.0000 | Val Rec: 0.0030 | Train F1: 0.0000 | Val F1: 0.0060 | Train AUC: 0.5134 | Val AUC: 0.4786
Epoch 002: | Train Loss: 0.6627 | Val Loss: 0.6521 | Train Acc: 0.8425 | Val Acc: 0.8433 | Train Prec: 0.1935 | Val Prec: 0.1250 | Train Rec: 0.0066 | Val Rec: 0.0030 | Train F1: 0.0127 | Val F1: 0.0060 | Train AUC: 0.5033 | Val AUC: 0.4747
Epoch 003: | Train Loss: 0.6397 | Val Loss: 0.6259 | Train Acc: 0.8425 | Val Acc: 0.8433 | Train Prec: 0.1935 | Val Prec: 0.1250 | Train Rec: 0.0066 | Val Rec: 0.0030 | Train F1: 0.0127 | Val F1: 0.0060 | Train AUC: 0.5100 | Val AUC: 0.4965
Epoch 004: | Train Loss: 0.6140 | Val Loss: 0.6024 | Train Acc: 0.8425 | Val Acc: 0.8433 | Train Prec: 0.1935 | Val Prec: 0.1250 | Train Rec: 0.0066 | Val Rec: 0.0030 | Train F1: 0.0127 | Val F1: 0.0060 | Train AUC: 0.5131 | Val AUC: 0.4822
Epoch 005: | Train Loss: 0.5930 | Val Loss: 0.5834 | Train Acc: 0.8425 | Val Acc: 0.8433 | Train Prec: 0.1935 | Val Prec: 0.1250 | Train Rec: 0.0066 | Val Rec: 0.0030 | Train F1: 0.0127 | Val F1: 0.0060 | Train AUC: 0.5106 | Val AUC: 0.4806
Epoch 006: | Train Loss: 0.5754 | Val Loss: 0.5673 | Train Acc: 0.8425 | Val Acc: 0.8433 | Train Prec: 0.1935 | Val Prec: 0.1250 | Train Rec: 0.0066 | Val Rec: 0.0030 | Train F1: 0.0127 | Val F1: 0.0060 | Train AUC: 0.5126 | Val AUC: 0.4871
Epoch 007: | Train Loss: 0.5603 | Val Loss: 0.5531 | Train Acc: 0.8425 | Val Acc: 0.8433 | Train Prec: 0.1935 | Val Prec: 0.1250 | Train Rec: 0.0066 | Val Rec: 0.0030 | Train F1: 0.0127 | Val F1: 0.0060 | Train AUC: 0.5124 | Val AUC: 0.4805
Epoch 008: | Train Loss: 0.5500 | Val Loss: 0.5407 | Train Acc: 0.8369 | Val Acc: 0.8433 | Train Prec: 0.1989 | Val Prec: 0.1250 | Train Rec: 0.0133 | Val Rec: 0.0030 | Train F1: 0.0186 | Val F1: 0.0060 | Train AUC: 0.5085 | Val AUC: 0.4768
Epoch 009: | Train Loss: 0.5354 | Val Loss: 0.5297 | Train Acc: 0.8425 | Val Acc: 0.8438 | Train Prec: 0.1935 | Val Prec: 0.1250 | Train Rec: 0.0066 | Val Rec: 0.0061 | Train F1: 0.0127 | Val F1: 0.0116 | Train AUC: 0.5096 | Val AUC: 0.4752
Epoch 010: | Train Loss: 0.5246 | Val Loss: 0.5196 | Train Acc: 0.8427 | Val Acc: 0.8438 | Train Prec: 0.2581 | Val Prec: 0.1250 | Train Rec: 0.0080 | Val Rec: 0.0061 | Train F1: 0.0155 | Val F1: 0.0116 | Train AUC: 0.5074 | Val AUC: 0.4746
Epoch 011: | Train Loss: 0.5149 | Val Loss: 0.5103 | Train Acc: 0.8430 | Val Acc: 0.8438 | Train Prec: 0.3226 | Val Prec: 0.1250 | Train Rec: 0.0094 | Val Rec: 0.0061 | Train F1: 0.0182 | Val F1: 0.0116 | Train AUC: 0.5078 | Val AUC: 0.4763
Epoch 012: | Train Loss: 0.5064 | Val Loss: 0.5026 | Train Acc: 0.8431 | Val Acc: 0.8438 | Train Prec: 0.3548 | Val Prec: 0.1250 | Train Rec: 0.0102 | Val Rec: 0.0061 | Train F1: 0.0198 | Val F1: 0.0116 | Train AUC: 0.5071 | Val AUC: 0.4750
Epoch 013: | Train Loss: 0.4986 | Val Loss: 0.4949 | Train Acc: 0.8434 | Val Acc: 0.8438 | Train Prec: 0.4194 | Val Prec: 0.1250 | Train Rec: 0.0118 | Val Rec: 0.0061 | Train F1: 0.0229 | Val F1: 0.0116 | Train AUC: 0.5089 | Val AUC: 0.4848
Epoch 014: | Train Loss: 0.4915 | Val Loss: 0.4883 | Train Acc: 0.8434 | Val Acc: 0.8438 | Train Prec: 0.4194 | Val Prec: 0.1250 | Train Rec: 0.0118 | Val Rec: 0.0061 | Train F1: 0.0229 | Val F1: 0.0116 | Train AUC: 0.5089 | Val AUC: 0.4762
Epoch 015: | Train Loss: 0.4855 | Val Loss: 0.4830 | Train Acc: 0.8434 | Val Acc: 0.8438 | Train Prec: 0.4194 | Val Prec: 0.1250 | Train Rec: 0.0118 | Val Rec: 0.0061 | Train F1: 0.0229 | Val F1: 0.0116 | Train AUC: 0.5052 | Val AUC: 0.4736
Epoch 016: | Train Loss: 0.4801 | Val Loss: 0.4772 | Train Acc: 0.8434 | Val Acc: 0.8438 | Train Prec: 0.4194 | Val Prec: 0.1250 | Train Rec: 0.0118 | Val Rec: 0.0061 | Train F1: 0.0229 | Val F1: 0.0116 | Train AUC: 0.5012 | Val AUC: 0.4974
